original_folder	breed_name	filename	description
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_5577.jpg	"The dog is a Old English sheepdog.  
It has a fluffy white coat with distinctive black patches, particularly on its back and one of its front legs. The puppy appears to be young, with soft, curly fur and bright blue eyes that stand out against its light face. It is being held up by a person whose hands are visible beneath the dog, suggesting it's being posed for the photo. The setting is a cozy, well-lit room with yellow walls, wooden chairs, and windows dressed in sheer curtains; a decorative wall clock and scalloped trim add charm to the space. The date stamp in the corner indicates the photo was taken on May 23, 2001."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_9531.jpg	"The dog is a Old English sheepdog.  
It has a thick, shaggy coat that is predominantly white with patches of gray, especially on its back and legs. The dog is lying down on a wooden deck, with its front paws stretched out in front and its head slightly turned to the side, giving it a relaxed and friendly expression. Its dark eyes are bright and alert, and its mouth is open with its pink tongue visible, suggesting it might be panting or happy. The background consists of weathered wooden planks, indicating an outdoor setting such as a porch or patio. The lighting is natural, highlighting the texture of the dog’s fur and the warm tones of the wood."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_2138.jpg	"The dog is a Old English sheepdog.  
It has long, shaggy white fur that covers its eyes and body, giving it a distinctive, fluffy appearance. The dog is sitting calmly on a damp, muddy path beside a tree stump, with one paw slightly raised as if interacting with another animal. Nearby, a smaller brown dog wearing a black and red harness stands on the stump, seemingly sniffing or playing with the larger dog. A human hand reaches toward the Old English sheepdog, suggesting a moment of connection or encouragement. The background features bare trees and wet ground, indicating a cool, possibly autumnal or early spring setting in a wooded area."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_3499.jpg	"The dog is a Old English sheepdog.  
It has a thick, fluffy coat that is predominantly white with some light tan markings around its muzzle and eyes. The fur is long and shaggy, partially covering its eyes, giving it a gentle and somewhat comical expression. The dog is lying down on a grassy surface, appearing relaxed and comfortable. Its dark nose and slightly open mouth reveal a hint of its pink tongue, adding to its friendly demeanor. The background is a soft blur of green grass, suggesting an outdoor setting on a sunny day."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_8273.jpg	"The dog is a Old English sheepdog.  
It has a thick, shaggy coat that is predominantly white with some gray patches, especially along its back and sides. The dog stands alertly on a grassy lawn, tongue out in a relaxed expression, wearing a collar with a visible tag. Beside it lies a black Labrador Retriever, resting comfortably on the grass with its tongue also hanging out, suggesting a warm day. They are both under the shade of a large evergreen tree, which casts dappled sunlight across the yard. The background reveals a peaceful outdoor setting with more greenery and a hint of a residential area beyond."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_10048.jpg	"The dog is a Old English sheepdog.  
It has a fluffy, predominantly white coat with a small black patch on its back and around one ear. The puppy is sitting upright on a lush green lawn, looking slightly to the side with soft, dark eyes and a black nose. Its ears are floppy and covered in long, silky fur that blends into its face. The grass around it appears well-maintained, suggesting a garden or park setting. The lighting is soft, indicating an overcast day or shaded area."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_11651.jpg	"The dog is a Old English sheepdog.  
It has a fluffy, predominantly white coat with patches of black fur, especially visible on its back and one of its front legs. The puppy is sitting upright on a patterned rug with red and blue tones, appearing alert and curious. Its ears are soft and floppy, framing a gentle face with dark, expressive eyes and a small black nose. Behind the dog, there's a gray cushion and part of a dark piece of furniture, suggesting it’s in a cozy indoor setting. The lighting is dim, highlighting the soft texture of its fur."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_9289.jpg	"The dog is a Old English sheepdog.  
It has a thick, fluffy coat that is predominantly white with some darker patches, especially around the back and ears. The dog is sitting upright behind a metal railing, looking slightly to the side with its mouth open, possibly panting or smiling. Its large, dark eyes and expressive face give it a friendly and gentle appearance. In the background, there are posters with Chinese text and images of other dogs, suggesting the setting might be a pet shop or an animal exhibition. The lighting is bright, highlighting the dog's soft fur and making it stand out against the colorful backdrop."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_1623.jpg	"The dog is a Old English sheepdog.  
It has a thick, fluffy coat that is predominantly white with a large black patch on its back. The dog is lying down on a gray carpeted floor, resting comfortably with its front paws stretched out in front. Its face is partially obscured by long fur, but its dark nose and slightly open mouth are visible, giving it a calm and content expression. A bright green tennis ball is nestled near its front paws, suggesting it may have been playing. In the background, there is a piece of furniture and part of a person’s leg, indicating the dog is indoors in a home setting."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_2905.jpg	"The dog is a Old English sheepdog.  
It has a thick, fluffy white coat that covers most of its body, giving it a cloud-like appearance. The dog is sitting on a concrete floor with its tongue hanging out, appearing happy and relaxed. Its dark eyes and nose contrast with the white fur, and its ears are partially hidden by the abundant hair. In the background, several people are seated and standing in what looks like an indoor event or gathering space with chairs and orange tables. The setting suggests a casual, social environment where the dog may be part of a show or exhibition."
n02105641-Old_English_sheepdog	Old_English_sheepdog	n02105641_1881.jpg	"The dog is a Old English sheepdog.  
It has a fluffy, shaggy coat with a striking contrast of white and dark gray or black fur, particularly around its back and ears. The face is predominantly white with long, soft fur framing the eyes and covering part of the muzzle, giving it a gentle, expressive look. Its tongue is hanging out slightly, suggesting it might be panting or relaxed. The dog appears to be standing outdoors on grass, possibly at a park or gathering, with people in the background blurred by distance. It wears a collar, indicating it is likely a pet accompanying its owner."
